TRIP_ID,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,FEMALE
7733,3,1,1,860,3,1,3,2,0,3,1,3,0,1,2,1,1,1,122,163,60,51,198,30,0,117,48,3,0
7734,3,1,1,860,3,1,3,2,0,3,1,3,0,1,2,1,1,1,92,136,30,47,176,20,0,72,48,3,0
7735,3,1,1,860,3,1,3,2,0,3,1,3,0,1,2,1,1,1,122,122,60,47,142,20,0,90,78,2,0
7736,3,1,1,860,3,1,3,2,0,3,1,3,0,1,2,1,1,1,102,122,120,44,167,10,0,90,48,2,0
7737,3,1,1,860,3,1,3,2,0,3,1,3,0,1,2,1,1,1,92,163,120,51,198,10,0,72,60,3,0
7738,3,1,1,860,3,1,3,2,0,3,1,3,0,1,2,1,1,1,92,122,30,51,147,30,0,90,60,2,0
7739,3,1,1,860,3,1,3,2,0,3,1,3,0,1,2,1,1,1,122,136,60,44,155,10,0,72,60,2,0
7740,3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,112,163,120,57,176,20,0,104,55,3,0
7741,3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,101,163,30,54,167,10,0,104,71,2,0
7742,3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,134,163,60,61,198,30,0,104,44,3,0
7743,3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,101,136,30,57,176,20,0,64,44,3,0
7744,3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,134,122,60,57,142,20,0,80,71,2,0
7745,3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,112,122,120,54,167,10,0,80,44,3,0
7746,3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,101,163,120,61,198,10,0,64,55,3,0
7747,3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,101,122,30,61,147,30,0,80,55,3,0
7748,3,1,1,861,3,1,3,2,0,3,1,3,0,1,2,1,1,1,134,136,60,54,155,10,0,64,55,3,0
7749,3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,298,184,30,148,210,10,0,180,108,3,0
7750,3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,298,184,120,140,254,10,0,234,175,2,0
7751,3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,298,166,30,134,237,20,0,234,135,2,0
7752,3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,223,166,60,134,237,30,0,144,175,3,0
7753,3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,248,184,30,134,218,30,0,234,108,2,0
7754,3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,248,166,30,140,194,10,0,144,135,3,0
7755,3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,248,221,60,134,237,20,0,144,108,3,0
7756,3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,298,221,30,140,254,30,0,144,175,3,0
7757,3,1,1,862,3,1,3,2,0,3,1,3,0,1,22,1,1,1,248,184,60,140,254,30,0,180,135,2,0
7758,3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,145,184,120,93,194,20,0,182,75,2,0
7759,3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,131,184,30,90,184,10,0,182,97,2,0
7760,3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,172,184,60,97,218,30,0,182,60,2,0
7761,3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,131,153,30,93,189,20,0,112,60,3,0
7762,3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,172,138,60,93,155,20,0,140,97,2,0
7763,3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,145,138,120,90,181,10,0,140,60,2,0
7764,3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,131,184,120,97,218,10,0,112,75,3,0
7765,3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,131,138,30,97,162,30,0,140,75,2,0
7766,3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,172,153,60,90,169,10,0,112,75,3,0
7767,3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,174,147,30,94,162,10,0,100,40,3,0
7768,3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,174,147,120,90,184,10,0,130,65,3,0
7769,3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,174,132,30,87,176,20,0,130,50,2,0
7770,3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,130,132,60,87,176,30,0,80,65,3,0
7771,3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,145,147,30,87,167,30,0,130,40,2,0
7772,3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,145,132,30,90,147,10,0,80,50,3,0
7773,3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,145,176,60,87,181,20,0,80,40,3,0
7774,3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,174,176,30,90,189,30,0,80,65,3,0
7775,3,1,1,864,3,1,3,2,0,3,1,3,0,2,1,1,1,1,145,147,60,90,184,30,0,100,50,3,0
7776,3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,108,170,120,53,184,20,0,130,65,2,0
7777,3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,98,170,30,50,176,10,0,130,84,2,0
7778,3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,128,170,60,57,210,30,0,130,52,2,0
7779,3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,98,142,30,53,184,20,0,80,52,3,0
7780,3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,128,128,60,53,147,20,0,100,84,2,0
7781,3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,108,128,120,50,169,10,0,100,52,2,0
7782,3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,98,170,120,57,210,10,0,80,65,3,0
7783,3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,98,128,30,57,153,30,0,100,65,3,0
7784,3,1,1,865,3,1,3,2,0,3,1,3,0,2,1,1,1,1,128,142,60,50,167,10,0,80,65,3,0
7785,3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,118,89,30,67,153,10,0,70,36,3,0
7786,3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,118,89,120,63,181,10,0,91,58,3,0
7787,3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,118,80,30,60,167,20,0,91,45,3,0
7788,3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,91,80,60,60,167,30,0,56,58,3,0
7789,3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,100,89,30,60,155,30,0,91,36,3,0
7790,3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,100,80,30,63,142,10,0,56,45,3,0
7791,3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,100,107,60,60,169,20,0,56,36,3,0
7792,3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,118,107,30,63,181,30,0,56,58,3,0
7793,3,1,1,866,3,1,3,2,0,3,1,3,0,2,1,1,1,1,100,89,60,63,181,30,0,70,45,3,0
7794,3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,215,176,120,134,176,30,0,120,80,2,0
7795,3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,165,132,120,137,147,30,0,156,64,2,0
7796,3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,215,132,120,141,153,20,0,96,64,2,0
7797,3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,182,132,60,141,153,10,0,156,104,2,0
7798,3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,182,147,120,141,155,30,0,96,104,2,0
7799,3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,165,147,60,141,155,20,0,156,80,2,0
7800,3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,165,176,60,137,181,10,0,120,64,3,0
7801,3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,165,147,120,134,162,20,0,120,104,2,0
7802,3,1,1,867,3,1,3,2,0,3,1,3,0,17,11,1,1,1,182,176,30,141,194,20,0,120,104,3,0
7803,3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,308,284,120,125,301,30,0,250,150,2,0
7804,3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,236,213,120,133,237,30,0,325,120,2,0
7805,3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,308,213,120,143,254,20,0,200,120,3,0
7806,3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,260,213,60,143,254,10,0,325,195,2,0
7807,3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,260,237,120,143,266,30,0,200,195,2,0
7808,3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,236,237,60,143,266,20,0,325,150,2,0
7809,3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,236,284,60,133,322,10,0,250,120,3,0
7810,3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,236,237,120,125,274,20,0,250,195,2,0
7811,3,1,1,868,3,1,3,2,0,3,1,3,0,17,25,1,1,1,260,284,30,143,366,20,0,250,195,3,0
7812,3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,275,221,120,115,237,30,0,210,110,2,0
7813,3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,206,166,120,121,194,30,0,273,88,2,0
7814,3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,275,166,120,129,210,20,0,168,88,3,0
7815,3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,229,166,60,129,210,10,0,273,143,2,0
7816,3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,229,184,120,129,210,30,0,168,143,3,0
7817,3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,206,184,60,129,210,20,0,273,110,2,0
7818,3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,206,221,60,121,254,10,0,210,88,3,0
7819,3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,206,184,120,115,218,20,0,210,143,2,0
7820,3,1,1,869,3,1,3,2,0,3,1,3,0,22,1,1,1,1,229,221,30,129,293,20,0,210,143,3,0
7821,3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,237,169,30,151,181,10,0,160,88,3,0
7822,3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,237,169,120,147,198,10,0,208,143,2,0
7823,3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,237,152,30,144,184,20,0,208,110,2,0
7824,3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,185,152,60,144,184,30,0,128,143,3,0
7825,3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,202,169,30,144,184,30,0,208,88,2,0
7826,3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,202,152,30,147,169,10,0,128,110,3,0
7827,3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,202,203,60,144,210,20,0,128,88,3,0
7828,3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,237,203,30,147,218,30,0,128,143,3,0
7829,3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,202,169,60,147,198,30,0,160,110,2,0
7830,3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,264,262,120,85,281,30,0,200,130,2,0
7831,3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,201,196,120,93,225,30,0,260,104,2,0
7832,3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,264,196,120,103,245,20,0,160,104,2,0
7833,3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,222,196,60,103,245,10,0,260,169,2,0
7834,3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,222,218,120,103,245,30,0,160,169,2,0
7835,3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,201,218,60,103,245,20,0,260,130,2,0
7836,3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,201,262,60,93,301,10,0,200,104,2,0
7837,3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,201,218,120,85,266,20,0,200,169,2,0
7838,3,1,1,871,3,1,3,2,0,3,1,3,0,25,9,1,1,1,222,262,30,103,357,20,0,200,169,2,0
7839,3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,293,284,120,164,330,20,0,351,180,3,0
7840,3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,267,284,30,156,310,10,0,351,234,2,0
7841,3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,344,284,60,174,374,30,0,351,144,3,0
7842,3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,267,237,30,164,330,20,0,216,144,3,0
7843,3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,344,213,60,164,245,20,0,270,234,2,0
7844,3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,293,213,120,156,301,10,0,270,144,3,0
7845,3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,267,284,120,174,374,10,0,216,180,3,0
7846,3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,267,213,30,174,266,30,0,270,180,3,0
7847,3,1,1,872,3,1,3,2,0,3,1,4,0,20,25,1,1,1,344,237,60,156,281,10,0,216,180,3,0
7848,3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,241,170,120,186,169,20,0,169,85,3,0
7849,3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,220,170,30,183,167,10,0,169,110,2,0
7850,3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,283,170,60,190,189,30,0,169,68,3,0
7851,3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,220,142,30,186,167,20,0,104,68,3,0
7852,3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,283,128,60,186,142,20,0,130,110,3,0
7853,3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,241,128,120,183,155,10,0,130,68,3,0
7854,3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,220,170,120,190,189,10,0,104,85,3,0
7855,3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,220,128,30,190,142,30,0,130,85,3,0
7856,3,1,1,873,3,1,3,2,0,4,1,2,0,22,19,1,1,1,283,142,60,183,153,10,0,104,85,3,0
7857,3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,251,211,120,130,218,30,0,170,125,3,0
7858,3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,191,158,120,135,181,30,0,221,100,2,0
7859,3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,251,158,120,141,184,20,0,136,100,3,0
7860,3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,211,158,60,141,184,10,0,221,162,2,0
7861,3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,211,176,120,141,194,30,0,136,162,3,0
7862,3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,191,176,60,141,194,20,0,221,125,2,0
7863,3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,191,211,60,135,225,10,0,170,100,2,0
7864,3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,191,176,120,130,198,20,0,170,162,2,0
7865,3,1,1,874,3,1,3,2,0,4,1,2,0,25,3,1,1,1,211,211,30,141,254,20,0,170,162,2,0
7866,3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,126,136,30,62,147,10,0,100,44,3,0
7867,3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,126,136,120,58,176,10,0,130,71,2,0
7868,3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,126,122,30,55,167,20,0,130,55,2,0
7869,3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,97,122,60,55,167,30,0,80,71,3,0
7870,3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,107,136,30,55,155,30,0,130,44,2,0
7871,3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,107,122,30,58,142,10,0,80,55,3,0
7872,3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,107,163,60,55,167,20,0,80,44,3,0
7873,3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,126,163,30,58,176,30,0,80,71,3,0
7874,3,1,1,875,3,1,3,2,0,4,1,3,0,2,1,1,1,1,107,136,60,58,176,30,0,100,55,3,0
7875,3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,249,189,30,104,218,10,0,160,84,3,0
7876,3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,249,189,120,96,254,10,0,208,136,2,0
7877,3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,249,170,30,90,237,20,0,208,105,2,0
7878,3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,189,170,60,90,237,30,0,128,136,3,0
7879,3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,209,189,30,90,225,30,0,208,84,2,0
7880,3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,209,170,30,96,194,10,0,128,105,3,0
7881,3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,209,227,60,90,245,20,0,128,84,3,0
7882,3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,249,227,30,96,254,30,0,128,136,3,0
7883,3,1,1,876,3,1,3,2,0,4,1,3,0,2,17,1,1,1,209,189,60,96,254,30,0,160,105,3,0
7884,3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,239,170,120,148,167,30,0,100,55,3,0
7885,3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,190,128,120,151,142,30,0,130,44,2,0
7886,3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,239,128,120,155,142,20,0,80,44,3,0
7887,3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,206,128,60,155,142,10,0,130,71,2,0
7888,3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,206,142,120,155,153,30,0,80,71,3,0
7889,3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,190,142,60,155,153,20,0,130,55,2,0
7890,3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,190,170,60,151,176,10,0,100,44,3,0
7891,3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,190,142,120,148,155,20,0,100,71,3,0
7892,3,1,1,877,3,1,3,2,0,4,1,3,0,2,23,1,1,1,206,170,30,155,189,20,0,100,71,3,0
7893,3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,252,194,30,114,218,10,0,180,100,2,0
7894,3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,252,194,120,106,266,10,0,234,162,2,0
7895,3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,252,175,30,100,245,20,0,234,125,2,0
7896,3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,195,175,60,100,245,30,0,144,162,3,0
7897,3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,214,194,30,100,225,30,0,234,100,2,0
7898,3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,214,175,30,106,210,10,0,144,125,3,0
7899,3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,214,233,60,100,254,20,0,144,100,3,0
7900,3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,252,233,30,106,266,30,0,144,162,3,0
7901,3,1,1,878,3,1,3,2,0,4,1,3,0,22,1,1,1,1,214,194,60,106,266,30,0,180,125,2,0
7902,3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,226,217,120,78,237,30,0,170,110,2,0
7903,3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,169,163,120,84,189,30,0,221,88,2,0
7904,3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,226,163,120,92,198,20,0,136,88,2,0
7905,3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,188,163,60,92,198,10,0,221,143,2,0
7906,3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,188,181,120,92,210,30,0,136,143,2,0
7907,3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,169,181,60,92,210,20,0,221,110,2,0
7908,3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,169,217,60,84,245,10,0,170,88,2,0
7909,3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,169,181,120,78,218,20,0,170,143,2,0
7910,3,1,1,879,3,1,3,2,0,4,1,3,0,22,1,1,1,1,188,217,30,92,293,20,0,170,143,2,0
7911,3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,206,221,120,59,237,30,0,150,95,2,0
7912,3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,157,166,120,65,194,30,0,195,76,2,0
7913,3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,206,166,120,73,210,20,0,120,76,3,0
7914,3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,173,166,60,73,210,10,0,195,123,2,0
7915,3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,173,184,120,73,210,30,0,120,123,2,0
7916,3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,157,184,60,73,210,20,0,195,95,2,0
7917,3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,157,221,60,65,254,10,0,150,76,3,0
7918,3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,157,184,120,59,218,20,0,150,123,2,0
7919,3,1,1,880,3,1,3,2,0,4,1,3,0,22,1,1,1,1,173,221,30,73,293,20,0,150,123,3,0
7920,3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,208,155,30,122,167,10,0,140,68,3,0
7921,3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,208,155,120,118,181,10,0,182,110,2,0
7922,3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,208,139,30,115,169,20,0,182,85,2,0
7923,3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,156,139,60,115,169,30,0,112,110,2,0
7924,3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,173,155,30,115,169,30,0,182,68,2,0
7925,3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,173,139,30,118,153,10,0,112,85,3,0
7926,3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,173,186,60,115,184,20,0,112,68,3,0
7927,3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,208,186,30,118,189,30,0,112,110,3,0
7928,3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,173,155,60,118,181,30,0,140,85,3,0
7929,3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,200,252,120,71,281,20,0,273,135,3,0
7930,3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,182,252,30,63,266,10,0,273,175,2,0
7931,3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,236,252,60,81,337,30,0,273,108,3,0
7932,3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,182,210,30,71,293,20,0,168,108,3,0
7933,3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,236,189,60,71,218,20,0,210,175,2,0
7934,3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,200,189,120,63,266,10,0,210,108,3,0
7935,3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,182,252,120,81,337,10,0,168,135,3,0
7936,3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,182,189,30,81,225,30,0,210,135,2,0
7937,3,1,1,882,3,1,3,2,0,4,1,3,0,25,1,1,1,1,236,210,60,63,245,10,0,168,135,2,0
7938,3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,200,252,120,71,281,20,0,273,135,2,0
7939,3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,182,252,30,63,266,10,0,273,175,2,0
7940,3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,236,252,60,81,337,30,0,273,108,2,0
7941,3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,182,210,30,71,293,20,0,168,108,2,0
7942,3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,236,189,60,71,218,20,0,210,175,2,0
7943,3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,200,189,120,63,266,10,0,210,108,2,0
7944,3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,182,252,120,81,337,10,0,168,135,3,0
7945,3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,182,189,30,81,225,30,0,210,135,2,0
7946,3,1,1,883,3,1,3,2,0,4,1,3,0,25,1,1,1,1,236,210,60,63,245,10,0,168,135,2,0
7947,3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,204,163,120,102,169,30,0,110,80,3,0
7948,3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,172,122,120,107,142,30,0,143,64,3,0
7949,3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,204,122,120,113,147,20,0,88,64,3,0
7950,3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,183,122,60,113,147,10,0,143,104,3,0
7951,3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,183,136,120,113,153,30,0,88,104,3,0
7952,3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,172,136,60,113,153,20,0,143,80,3,0
7953,3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,172,163,60,107,181,10,0,110,64,3,0
7954,3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,172,136,120,102,155,20,0,110,104,3,0
7955,3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,183,163,30,113,210,20,0,110,104,3,0
7956,3,1,1,885,3,1,3,2,0,2,1,2,0,17,2,1,1,1,195,162,30,91,194,10,0,140,104,3,0
7957,3,1,1,885,3,1,3,2,0,2,1,2,0,17,2,1,1,1,195,162,120,83,237,10,0,182,169,3,0
7958,3,1,1,885,3,1,3,2,0,2,1,2,0,17,2,1,1,1,195,146,30,77,218,20,0,182,130,3,0
